10000,0.0124011,0.265625,30.0938,
11000,0.000890008,0.304688,32.1797,
12000,0.000973016,0.335938,33.7266,
13000,0.000447789,0.34375,34.6562,
14000,0.0027653,0.398438,37.3906,
15000,0.00216751,0.40625,38.1484,
16000,0.00646819,0.367188,36.6797,
17000,0.0027035,0.273438,33.2266,
18000,0.001202,0.296875,33.5859,
19000,0.00139261,0.25,31.6562,
20000,0.00106834,0.289063,33.5,
21000,0.00239215,0.25,32.0391,
22000,0.00440336,0.203125,30.8516,
23000,0.00359622,0.179688,29.6953,
24000,0.00191487,0.15625,28.8203,
25000,0.00439418,0.171875,29.3516,
26000,0.00111688,0.21875,31.3828,
27000,0.00125087,0.21875,31.4062,
28000,0.00181346,0.265625,33.6172,
29000,0.00282329,0.304688,34.8594,
30000,0.00160129,0.3125,34.8984,
31000,0.00282261,0.289063,34.0234,
32000,0.00738847,0.304688,34.3438,
33000,0.00231999,0.296875,34.0312,
34000,0.00698628,0.304688,34.2656,
35000,0.00406681,0.351563,35.6641,
36000,0.00575348,0.398438,36.8125,
37000,0.00462289,0.445313,38.7266,
38000,0.00574462,0.53125,41.7109,
39000,0.0053764,0.640625,45.2422,
40000,0.00500356,0.773438,47.3047,
41000,0.0070592,1,49.9922,
42000,0.00733394,1.13281,51.4531,
43000,0.00471384,1.25,54.0156,
44000,0.00353626,1.30469,55.3047,
45000,0.00892063,1.375,55.7188,
46000,0.00408679,1.45312,56.4844,
47000,0.0045447,1.5,58.2656,
48000,0.00514139,1.3125,57.6797,
49000,0.00770887,1.30469,60.5,
50000,0.0043504,1.25,60.8672,
51000,0.00579026,1.32812,62.8516,
52000,0.00504594,1.39062,64.1641,
53000,0.00748115,1.36719,65.4453,
54000,0.00671175,1.28125,63.2734,
55000,0.00404152,1.33594,65.2344,
56000,0.00830621,1.42188,66.5391,
57000,0.00783058,1.40625,65.2344,
58000,0.0138034,1.46875,66.1484,
59000,0.0100218,1.35156,65.2969,
60000,0.00568929,1.33594,63.4609,
61000,0.00734756,1.41406,66.5312,
62000,0.00751777,1.49219,68.2109,
63000,0.0144666,1.57031,69.8828,
64000,0.00828299,1.66406,72.7734,
65000,0.0166751,1.71094,71.5234,
66000,0.00829485,1.74219,71.3906,
67000,0.0101645,1.77344,71.6641,
68000,0.0106742,1.88281,74.3594,
69000,0.00819285,1.9375,76.0703,
70000,0.00863978,2.03125,76.8906,
71000,0.0120283,2.05469,77.0234,
72000,0.0108656,2.08594,77.1484,
73000,0.0117155,2.07031,78.3828,
74000,0.00899345,2.03125,76.6484,
75000,0.00947493,1.98438,77.5312,
76000,0.0120133,2.08594,79.5078,
77000,0.0108244,2.01562,80.7734,
78000,0.0161832,1.94531,78.9844,
79000,0.0101875,1.95312,78.9688,
80000,0.0165762,2.00781,80.5234,
81000,0.0117909,1.875,77.3906,
82000,0.0193829,1.875,77.3984,
83000,0.0141515,1.78906,75.4375,
84000,0.0160524,1.88281,74.2969,
85000,0.0199793,1.84375,74.8047,
86000,0.00935456,1.75781,69.6641,
87000,0.0151766,1.76562,70.9141,
88000,0.0156175,1.71094,69.1797,
89000,0.021073,1.71094,69.8984,
90000,0.0887608,1.77344,72.1172,
91000,0.0197307,1.65625,70.0859,
92000,0.0185869,1.74219,70.8516,
93000,0.0230386,1.73438,72.5234,
94000,0.0181351,1.75,74.0391,
95000,0.0148257,1.73438,73.3281,
96000,0.0191007,1.75,74.9844,
