1, -21, 941, -21, 941, 0, 941
2, -20, 951, -20.5, 946, 0, 951
3, -21, 876, -20.6667, 922.667, 0, 951
4, -21, 923, -20.75, 922.75, 0, 951
5, -19, 1069, -20.4, 952, 0, 1069
6, -21, 1043, -20.5, 967.167, 0, 1069
7, -19, 991, -20.2857, 970.571, 0, 1069
8, -20, 968, -20.25, 970.25, 0, 1069
9, -21, 822, -20.3333, 953.778, 0, 1069
10, -18, 1166, -20.1, 975, 0, 1166
11, -20, 994, -20.0909, 976.727, 0, 1166
12, -20, 1045, -20.0833, 982.417, 0, 1166
13, -21, 908, -20.1538, 976.692, 0, 1166
14, -18, 1188, -20, 991.786, 0, 1188
15, -21, 818, -20.0667, 980.2, 0, 1188
16, -21, 878, -20.125, 973.813, 0, 1188
17, -21, 760, -20.1765, 961.235, 0, 1188
18, -21, 843, -20.2222, 954.667, 0, 1188
19, -21, 844, -20.2632, 948.842, 0, 1188
20, -20, 839, -20.25, 943.35, 0, 1188
21, -20, 941, -20.2381, 943.238, 0, 1188
22, -20, 923, -20.2273, 942.318, 0, 1188
23, -21, 878, -20.2609, 939.522, 0, 1188
24, -21, 759, -20.2917, 932, 0, 1188
25, -21, 757, -20.32, 925, 0, 1188
26, -20, 1035, -20.3077, 929.231, 0, 1188
27, -21, 819, -20.3333, 925.148, 0, 1188
28, -20, 938, -20.3214, 925.607, 0, 1188
29, -19, 1099, -20.2759, 931.586, 0, 1188
30, -20, 1042, -20.2667, 935.267, 0, 1188
31, -21, 846, -20.2903, 932.387, 0, 1188
32, -20, 945, -20.2812, 932.781, 0, 1188
33, -21, 850, -20.303, 930.273, 0, 1188
34, -21, 900, -20.3235, 929.382, 0, 1188
35, -21, 814, -20.3429, 926.086, 0, 1188
36, -20, 899, -20.3333, 925.333, 0, 1188
37, -21, 997, -20.3513, 927.27, 0, 1188
38, -20, 948, -20.3421, 927.816, 0, 1188
39, -19, 979, -20.3077, 929.128, 0, 1188
40, -21, 935, -20.325, 929.275, 0, 1188
41, -19, 1035, -20.2927, 931.854, 0, 1188
42, -21, 836, -20.3095, 929.572, 0, 1188
43, -19, 1090, -20.2791, 933.302, 0, 1188
44, -20, 1062, -20.2727, 936.227, 0, 1188
45, -20, 985, -20.2667, 937.311, 0, 1188
46, -21, 791, -20.2826, 934.131, 0, 1188
47, -21, 844, -20.2979, 932.213, 0, 1188
48, -19, 1003, -20.2708, 933.688, 0, 1188
49, -20, 983, -20.2653, 934.694, 0, 1188
50, -20, 926, -20.26, 934.52, 0, 1188
51, -21, 824, -20.2745, 932.353, 0, 1188
52, -20, 837, -20.2692, 930.519, 0, 1188
53, -21, 868, -20.283, 929.34, 0, 1188
54, -19, 913, -20.2593, 929.037, 0, 1188
55, -19, 967, -20.2364, 929.727, 0, 1188
56, -19, 1033, -20.2143, 931.571, 0, 1188
57, -20, 882, -20.2105, 930.702, 0, 1188
58, -21, 780, -20.2241, 928.103, 0, 1188
59, -19, 1052, -20.2034, 930.203, 0, 1188
60, -19, 992, -20.1833, 931.233, 0, 1188
61, -20, 927, -20.1803, 931.164, 0, 1188
62, -21, 757, -20.1935, 928.355, 0, 1188
63, -21, 912, -20.2063, 928.095, 0, 1188
64, -21, 893, -20.2187, 927.547, 0, 1188
65, -20, 1109, -20.2154, 930.339, 0, 1188
66, -20, 896, -20.2121, 929.818, 0, 1188
67, -20, 919, -20.209, 929.657, 0, 1188
68, -21, 1075, -20.2206, 931.794, 0, 1188
69, -21, 846, -20.2319, 930.551, 0, 1188
70, -21, 908, -20.2429, 930.229, 0, 1188
71, -21, 900, -20.2535, 929.803, 0, 1188
72, -21, 849, -20.2639, 928.681, 0, 1188
73, -18, 1197, -20.2329, 932.356, 0, 1197
74, -20, 883, -20.2297, 931.689, 0, 1197
75, -20, 1016, -20.2267, 932.813, 0, 1197
76, -21, 789, -20.2368, 930.921, 0, 1197
77, -21, 996, -20.2467, 931.766, 0, 1197
78, -21, 1106, -20.2564, 934, 0, 1197
79, -19, 1019, -20.2405, 935.076, 0, 1197
80, -21, 824, -20.25, 933.688, 0, 1197
81, -21, 882, -20.2593, 933.049, 0, 1197
82, -20, 953, -20.2561, 933.293, 0, 1197
