1000,0.101895,-21,847,
2000,0.000584749,-21,847,
3000,0.000724195,-20,957,
4000,0.000983192,-20.2,938.6,
5000,0.0307005,-20.3333,933.333,
6000,0.0609486,-20.4286,908,
7000,0.000605534,-20.5,888.875,
8000,0.000303336,-20.4,891.2,
9000,0.0575972,-20.4545,892.636,
10000,0.0608652,-20.5,893.75,
11000,0.000550207,-20.3846,903.538,
12000,0.0578338,-20.4286,893.214,
13000,0.0313958,-20.4,897.467,
14000,0.0309151,-20.25,907.688,
15000,0.061751,-20.2353,909.824,
16000,0.0311277,-20.2778,905.556,
17000,0.0287211,-20.3158,908.579,
18000,0.032416,-20.381,897.143,
19000,0.000335999,-20.3636,899.591,
20000,0.000674471,-20.3043,902.522,
21000,0.0283742,-20.2917,908.375,
22000,0.000971433,-20.32,902.32,
23000,0.0576028,-20.3462,900.231,
24000,0.000800975,-20.2963,908.185,
25000,0.000971622,-20.25,912.821,
26000,0.0323612,-20.2759,910.552,
27000,0.0294213,-20.2333,912.167,
28000,0.00103126,-20.25,906.031,
29000,0.0293791,-20.2424,905.454,
30000,0.0293668,-20.2647,903,
31000,0.027027,-20.2571,910.057,
32000,0.00196128,-20.2222,911.417,
33000,0.0025196,-20.2162,910.135,
34000,0.00272242,-20.2368,907.789,
35000,0.0289478,-20.2308,915.718,
36000,0.00338698,-20.25,914.025,
37000,0.0234554,-20.2683,910.244,
38000,0.00471633,-20.2857,911.024,
39000,0.00343098,-20.2558,916.07,
40000,0.027375,-20.2273,916.318,
41000,0.025597,-20.2444,918.489,
42000,0.00899986,-20.2609,915.087,
43000,0.013762,-20.234,917.617,
44000,0.0125515,-20.2083,917.812,
45000,0.0253424,-20.22,917.28,
46000,0.0361616,-20.2353,917.196,
47000,0.0138141,-20.2308,919.115,
48000,0.00352436,-20.2075,920.604,
49000,0.0148195,-20.2222,919.222,
50000,0.0362765,-20.2364,917.909,
51000,0.019163,-20.1964,923.911,
52000,0.0206099,-20.193,924.772,
53000,0.00756302,-20.2069,921.966,
54000,0.014926,-20.2203,920.17,
55000,0.0218853,-20.2167,921.1,
56000,0.0116488,-20.2295,920.23,
57000,0.0157646,-20.2222,919.825,
58000,0.00669508,-20.2344,919.266,
59000,0.0154081,-20.2462,916.769,
60000,0.018472,-20.2273,916.894,
61000,0.0078464,-20.2388,915.821,
62000,0.0251706,-20.2609,912.043,
63000,0.00955052,-20.2609,912.043,
64000,0.0374319,-20.2254,915.268,
65000,0.0236354,-20.2254,915.268,
66000,0.00687046,-20.2192,914.863,
67000,0.00636185,-20.2297,917.013,
68000,0.00592676,-20.2267,918.613,
69000,0.00443687,-20.2368,917.737,
70000,0.0119672,-20.2338,918.286,
71000,0.00463736,-20.218,919.987,
72000,0.00713472,-20.2279,920.911,
73000,0.0206532,-20.2,923.438,
74000,0.0166392,-20.1975,922.407,
75000,0.015221,-20.2073,921.341,
76000,0.00656602,-20.2169,920.108,
77000,0.00710194,-20.2262,920.44,
78000,0.00531887,-20.2235,922.494,
79000,0.00379164,-20.2209,922.221,
80000,0.0192744,-20.2386,919.534,
81000,0.00730436,-20.2247,920.135,
82000,0.033697,-20.2333,921.511,
83000,0.00625149,-20.2333,921.511,
84000,0.00770896,-20.2198,924.011,
85000,0.0059131,-20.2174,925,
86000,0.00452515,-20.2128,924.223,
87000,0.00335965,-20.2211,922.958,
88000,0.00393136,-20.2188,922.042,
89000,0.0314204,-20.2165,921.68,
90000,0.00478325,-20.2143,921.673,
91000,0.0101582,-20.2121,923.131,
