1, -21, 926, -21, 926, 0, 926
2, -21, 784, -21, 855, 0, 926
3, -20, 982, -20.6667, 897.333, 0, 982
4, -21, 903, -20.75, 898.75, 0, 982
5, -21, 904, -20.8, 899.8, 0, 982
6, -21, 956, -20.8333, 909.167, 0, 982
7, -20, 1036, -20.7143, 927.286, 0, 1036
8, -19, 1235, -20.5, 965.75, 0, 1235
9, -21, 868, -20.5556, 954.889, 0, 1235
10, -18, 1156, -20.3, 975, 0, 1235
11, -18, 1277, -20.0909, 1002.45, 0, 1277
12, -20, 983, -20.0833, 1000.83, 0, 1277
13, -20, 892, -20.0769, 992.462, 0, 1277
14, -21, 817, -20.1429, 979.929, 0, 1277
15, -21, 878, -20.2, 973.133, 0, 1277
16, -20, 969, -20.1875, 972.875, 0, 1277
17, -21, 848, -20.2353, 965.529, 0, 1277
18, -21, 843, -20.2778, 958.722, 0, 1277
19, -21, 774, -20.3158, 949, 0, 1277
20, -19, 1092, -20.25, 956.15, 0, 1277
21, -20, 863, -20.2381, 951.714, 0, 1277
22, -18, 1105, -20.1364, 958.682, 0, 1277
23, -21, 815, -20.1739, 952.435, 0, 1277
24, -21, 759, -20.2083, 944.375, 0, 1277
25, -21, 757, -20.24, 936.88, 0, 1277
26, -21, 788, -20.2692, 931.154, 0, 1277
27, -21, 819, -20.2963, 927, 0, 1277
28, -20, 983, -20.2857, 929, 0, 1277
29, -21, 817, -20.3103, 925.138, 0, 1277
30, -20, 863, -20.3, 923.067, 0, 1277
31, -20, 935, -20.2903, 923.452, 0, 1277
32, -19, 1007, -20.25, 926.062, 0, 1277
33, -21, 823, -20.2727, 922.939, 0, 1277
34, -20, 891, -20.2647, 922, 0, 1277
35, -21, 867, -20.2857, 920.429, 0, 1277
36, -21, 817, -20.3056, 917.556, 0, 1277
37, -20, 913, -20.2973, 917.432, 0, 1277
38, -19, 1050, -20.2632, 920.921, 0, 1277
39, -21, 940, -20.282, 921.41, 0, 1277
40, -21, 819, -20.3, 918.85, 0, 1277
41, -20, 1173, -20.2927, 925.049, 0, 1277
42, -19, 1209, -20.2619, 931.81, 0, 1277
43, -21, 901, -20.2791, 931.093, 0, 1277
44, -20, 861, -20.2727, 929.5, 0, 1277
45, -21, 909, -20.2889, 929.044, 0, 1277
46, -21, 1002, -20.3043, 930.63, 0, 1277
47, -20, 895, -20.2979, 929.872, 0, 1277
48, -20, 1086, -20.2917, 933.125, 0, 1277
49, -18, 1297, -20.2449, 940.551, 0, 1297
50, -21, 822, -20.26, 938.18, 0, 1297
51, -21, 1037, -20.2745, 940.118, 0, 1297
52, -20, 865, -20.2692, 938.673, 0, 1297
53, -17, 1398, -20.2075, 947.34, 0, 1398
54, -20, 943, -20.2037, 947.259, 0, 1398
55, -21, 867, -20.2182, 945.8, 0, 1398
56, -21, 876, -20.2321, 944.554, 0, 1398
57, -21, 948, -20.2456, 944.614, 0, 1398
58, -20, 835, -20.2414, 942.724, 0, 1398
59, -17, 1133, -20.1864, 945.949, 0, 1398
60, -21, 820, -20.2, 943.85, 0, 1398
61, -20, 1001, -20.1967, 944.787, 0, 1398
62, -20, 940, -20.1935, 944.71, 0, 1398
63, -21, 820, -20.2063, 942.73, 0, 1398
64, -19, 1030, -20.1875, 944.094, 0, 1398
65, -21, 757, -20.2, 941.215, 0, 1398
66, -21, 783, -20.2121, 938.818, 0, 1398
67, -21, 840, -20.2239, 937.343, 0, 1398
68, -20, 896, -20.2206, 936.735, 0, 1398
69, -21, 934, -20.2319, 936.696, 0, 1398
70, -20, 1016, -20.2286, 937.829, 0, 1398
71, -19, 1040, -20.2113, 939.268, 0, 1398
72, -19, 913, -20.1944, 938.903, 0, 1398
73, -21, 848, -20.2055, 937.658, 0, 1398
74, -21, 919, -20.2162, 937.405, 0, 1398
75, -20, 946, -20.2133, 937.52, 0, 1398
76, -21, 821, -20.2237, 935.987, 0, 1398
77, -21, 762, -20.2338, 933.727, 0, 1398
78, -21, 817, -20.2436, 932.231, 0, 1398
79, -21, 942, -20.2532, 932.354, 0, 1398
80, -21, 910, -20.2625, 932.075, 0, 1398
81, -21, 822, -20.2716, 930.716, 0, 1398
82, -20, 890, -20.2683, 930.22, 0, 1398
83, -21, 759, -20.2771, 928.157, 0, 1398
84, -21, 880, -20.2857, 927.583, 0, 1398
85, -21, 756, -20.2941, 925.565, 0, 1398
