1000,1.13036,23.75,23.75,
1010,0.977846,23.5882,23.5882,
1020,0.725698,23.5882,23.5882,
1030,0.670076,23.5882,23.5882,
1040,0.345631,23.5882,23.5882,
1050,0.440639,23.5882,23.5882,
1060,0.607033,23.5882,23.5882,
1070,0.367157,23.5882,23.5882,
1080,0.217043,24.093,24.093,
1090,0.19621,24.023,24.023,
1100,0.212464,24.023,24.023,
1110,0.102201,24.023,24.023,
1120,0.0612821,24.023,24.023,
1130,0.0781308,24.1705,24.1705,
1140,0.047625,24.0449,24.0449,
1150,0.168742,24.0449,24.0449,
1160,0.0360748,24,24,
1170,0.0197235,24,24,
1180,0.026597,23.8681,23.8681,
1190,0.00297495,23.8681,23.8681,
1200,0.0752552,23.8261,23.8261,
1210,0.00780342,23.8261,23.8261,
1220,0.0392422,23.8064,23.8064,
1230,0.0247204,23.6915,23.6915,
1240,0.0300734,23.5474,23.5474,
1250,0.0121704,23.5474,23.5474,
1260,0.00919101,23.5474,23.5474,
1270,0.025694,23.5474,23.5474,
1280,0.0153629,23.6562,23.6562,
1290,0.00507492,23.6562,23.6562,
1300,0.0342301,23.6562,23.6562,
1310,0.00896202,23.6562,23.6562,
1320,0.00424312,23.8969,23.8969,
1330,0.0144028,23.8969,23.8969,
1340,0.00563264,23.7959,23.7959,
1350,0.0285832,23.6566,23.6566,
1360,0.00991469,23.6566,23.6566,
1370,0.01366,23.6566,23.6566,
1380,0.0114852,23.8,23.8,
1390,0.0174223,23.8,23.8,
1400,0.00761939,23.6832,23.6832,
1410,0.00724452,23.6832,23.6832,
1420,0.00358434,23.6373,23.6373,
1430,0.0268847,23.534,23.534,
1440,0.00437744,23.4519,23.4519,
1450,0.00508382,23.4519,23.4519,
1460,0.00327459,23.4519,23.4519,
1470,0.00133042,23.4519,23.4519,
1480,0.00165114,23.6,23.6,
1490,0.00133226,23.6,23.6,
1500,0.0323189,23.5,23.5,
1510,0.000835164,23.5,23.5,
1520,0.0350218,23.5,23.5,
1530,0.0674512,23.6355,23.6355,
1540,0.0270519,23.6355,23.6355,
1550,0.0295126,23.5833,23.5833,
1560,0.00206342,23.4587,23.4587,
1570,0.00390897,23.4587,23.4587,
1580,0.00228838,23.3727,23.3727,
1590,0.00390284,23.3727,23.3727,
1600,0.000942498,23.3604,23.3604,
1610,0.00530229,23.2411,23.2411,
1620,0.00342561,23.1681,23.1681,
1630,0.00123569,23.1681,23.1681,
1640,0.000768524,23.1681,23.1681,
1650,0.0113417,23.2281,23.2281,
1660,0.00765796,23.2281,23.2281,
1670,0.00308637,23.1826,23.1826,
1680,0.0474007,23.0948,23.0948,
1690,0.0262981,23.0948,23.0948,
1700,0.00169966,23.0256,23.0256,
1710,0.0199338,22.9491,22.9491,
1720,0.00256617,22.9491,22.9491,
1730,0.00616243,22.9244,22.9244,
1740,0.00337694,22.9244,22.9244,
1750,0.000488475,22.8667,22.8667,
1760,0.00182129,22.7521,22.7521,
1770,0.000694186,22.7521,22.7521,
1780,0.000255988,22.7521,22.7521,
1790,0.000594544,22.7951,22.7951,
1800,0.0105085,22.7154,22.7154,
1810,0.0102832,22.7154,22.7154,
1820,0.00223147,22.7154,22.7154,
1830,0.00282835,22.8145,22.8145,
1840,0.000581441,22.8145,22.8145,
1850,0.00127197,22.8,22.8,
1860,0.0139558,22.8,22.8,
1870,0.000953808,22.746,22.746,
1880,0.000150009,22.6614,22.6614,
1890,0.000197447,22.6614,22.6614,
1900,0.000242823,22.6016,22.6016,
1910,0.000704629,22.625,22.625,
1920,0.00215765,22.625,22.625,
1930,0.00193891,22.625,22.625,
1940,0.00377021,22.5859,22.5859,
1950,0.00240258,22.5859,22.5859,
1960,0.0109522,22.5859,22.5859,
1970,0.00461127,22.5859,22.5859,
1980,0.00494896,22.7266,22.7266,
1990,0.000229029,22.7266,22.7266,
2000,0.00375828,22.7422,22.7422,
2010,9.09505e-05,22.3047,22.3047,
2020,0.00200602,22.3047,22.3047,
2030,0.00354419,22.3203,22.3203,
2040,0.0010126,22.2266,22.2266,
2050,0.000333431,22.2266,22.2266,
2060,0.00785674,22.2266,22.2266,
2070,0.00719471,22.3203,22.3203,
2080,5.26251e-05,22.3437,22.3437,
2090,0.000219462,22.3672,22.3672,
2100,0.000955276,22.3672,22.3672,
2110,0.000553301,22.1719,22.1719,
2120,0.00267052,22.1641,22.1641,
2130,0.00129283,22.1641,22.1641,
2140,0.00582689,22.1641,22.1641,
2150,0.0044335,22.1016,22.1016,
2160,0.0100709,22.1016,22.1016,
2170,0.00553243,22.1328,22.1328,
2180,0.0259755,21.9844,21.9844,
2190,0.00291338,21.9844,21.9844,
2200,0.022996,22.0547,22.0547,
2210,0.000798942,22,22,
2220,0.00191403,22,22,
2230,0.000660528,21.7891,21.7891,
2240,0.000531179,21.7891,21.7891,
2250,0.00500787,21.7891,21.7891,
2260,0.00117302,21.5937,21.5937,
2270,0.00502814,21.5312,21.5312,
2280,0.00240955,21.5,21.5,
2290,0.00178334,21.5,21.5,
2300,0.0165627,21.4062,21.4062,
2310,0.00128196,21.1016,21.1016,
2320,0.00165164,21.0234,21.0234,
2330,0.000499409,21.0156,21.0156,
2340,0.000342843,21.0156,21.0156,
2350,0.000645183,21.0156,21.0156,
2360,0.000619651,20.9766,20.9766,
2370,0.000999656,20.9219,20.9219,
2380,0.000544791,20.9219,20.9219,
2390,0.00188112,20.9453,20.9453,
