1, 13, 13, 13, 13, 13, 13
2, 10, 10, 11.5, 11.5, 13, 13
3, 22, 22, 15, 15, 22, 22
4, 25, 25, 17.5, 17.5, 25, 25
5, 13, 13, 16.6, 16.6, 25, 25
6, 68, 68, 25.1667, 25.1667, 68, 68
7, 16, 16, 23.8571, 23.8571, 68, 68
8, 27, 27, 24.25, 24.25, 68, 68
9, 11, 11, 22.7778, 22.7778, 68, 68
10, 12, 12, 21.7, 21.7, 68, 68
11, 9, 9, 20.5455, 20.5455, 68, 68
12, 37, 37, 21.9167, 21.9167, 68, 68
13, 19, 19, 21.6923, 21.6923, 68, 68
14, 30, 30, 22.2857, 22.2857, 68, 68
15, 19, 19, 22.0667, 22.0667, 68, 68
16, 31, 31, 22.625, 22.625, 68, 68
17, 12, 12, 22, 22, 68, 68
18, 19, 19, 21.8333, 21.8333, 68, 68
19, 40, 40, 22.7895, 22.7895, 68, 68
20, 57, 57, 24.5, 24.5, 68, 68
21, 17, 17, 24.1429, 24.1429, 68, 68
22, 19, 19, 23.9091, 23.9091, 68, 68
23, 28, 28, 24.087, 24.087, 68, 68
24, 48, 48, 25.0833, 25.0833, 68, 68
25, 21, 21, 24.92, 24.92, 68, 68
26, 12, 12, 24.4231, 24.4231, 68, 68
27, 33, 33, 24.7407, 24.7407, 68, 68
28, 23, 23, 24.6786, 24.6786, 68, 68
29, 12, 12, 24.2414, 24.2414, 68, 68
30, 32, 32, 24.5, 24.5, 68, 68
31, 45, 45, 25.1613, 25.1613, 68, 68
32, 11, 11, 24.7187, 24.7187, 68, 68
33, 18, 18, 24.5151, 24.5151, 68, 68
34, 46, 46, 25.1471, 25.1471, 68, 68
35, 14, 14, 24.8286, 24.8286, 68, 68
36, 13, 13, 24.5, 24.5, 68, 68
37, 9, 9, 24.0811, 24.0811, 68, 68
38, 12, 12, 23.7632, 23.7632, 68, 68
39, 21, 21, 23.6923, 23.6923, 68, 68
40, 21, 21, 23.625, 23.625, 68, 68
41, 34, 34, 23.878, 23.878, 68, 68
42, 14, 14, 23.6429, 23.6429, 68, 68
43, 38, 38, 23.9767, 23.9767, 68, 68
44, 14, 14, 23.75, 23.75, 68, 68
45, 21, 21, 23.6889, 23.6889, 68, 68
46, 19, 19, 23.587, 23.587, 68, 68
47, 14, 14, 23.383, 23.383, 68, 68
48, 63, 63, 24.2083, 24.2083, 68, 68
49, 31, 31, 24.3469, 24.3469, 68, 68
50, 27, 27, 24.4, 24.4, 68, 68
51, 11, 11, 24.1373, 24.1373, 68, 68
52, 12, 12, 23.9038, 23.9038, 68, 68
53, 57, 57, 24.5283, 24.5283, 68, 68
54, 19, 19, 24.4259, 24.4259, 68, 68
55, 12, 12, 24.2, 24.2, 68, 68
56, 13, 13, 24, 24, 68, 68
57, 10, 10, 23.7544, 23.7544, 68, 68
58, 18, 18, 23.6552, 23.6552, 68, 68
59, 11, 11, 23.4407, 23.4407, 68, 68
60, 23, 23, 23.4333, 23.4333, 68, 68
61, 44, 44, 23.7705, 23.7705, 68, 68
62, 22, 22, 23.7419, 23.7419, 68, 68
63, 29, 29, 23.8254, 23.8254, 68, 68
64, 22, 22, 23.7969, 23.7969, 68, 68
65, 15, 15, 23.6615, 23.6615, 68, 68
66, 45, 45, 23.9848, 23.9848, 68, 68
67, 22, 22, 23.9552, 23.9552, 68, 68
68, 13, 13, 23.7941, 23.7941, 68, 68
69, 14, 14, 23.6522, 23.6522, 68, 68
70, 38, 38, 23.8571, 23.8571, 68, 68
71, 66, 66, 24.4507, 24.4507, 68, 68
72, 13, 13, 24.2917, 24.2917, 68, 68
73, 23, 23, 24.274, 24.274, 68, 68
74, 10, 10, 24.0811, 24.0811, 68, 68
75, 36, 36, 24.24, 24.24, 68, 68
76, 26, 26, 24.2632, 24.2632, 68, 68
77, 27, 27, 24.2987, 24.2987, 68, 68
78, 13, 13, 24.1538, 24.1538, 68, 68
79, 16, 16, 24.0506, 24.0506, 68, 68
80, 15, 15, 23.9375, 23.9375, 68, 68
81, 23, 23, 23.9259, 23.9259, 68, 68
82, 13, 13, 23.7927, 23.7927, 68, 68
83, 21, 21, 23.759, 23.759, 68, 68
84, 23, 23, 23.75, 23.75, 68, 68
85, 10, 10, 23.5882, 23.5882, 68, 68
86, 67, 67, 24.093, 24.093, 68, 68
87, 18, 18, 24.023, 24.023, 68, 68
88, 37, 37, 24.1705, 24.1705, 68, 68
89, 13, 13, 24.0449, 24.0449, 68, 68
90, 20, 20, 24, 24, 68, 68
91, 12, 12, 23.8681, 23.8681, 68, 68
92, 20, 20, 23.8261, 23.8261, 68, 68
93, 22, 22, 23.8064, 23.8064, 68, 68
94, 13, 13, 23.6915, 23.6915, 68, 68
95, 10, 10, 23.5474, 23.5474, 68, 68
96, 34, 34, 23.6562, 23.6562, 68, 68
97, 47, 47, 23.8969, 23.8969, 68, 68
98, 14, 14, 23.7959, 23.7959, 68, 68
99, 10, 10, 23.6566, 23.6566, 68, 68
100, 38, 38, 23.8, 23.8, 68, 68
101, 12, 12, 23.6832, 23.6832, 68, 68
102, 19, 19, 23.6373, 23.6373, 68, 68
103, 13, 13, 23.534, 23.534, 68, 68
104, 15, 15, 23.4519, 23.4519, 68, 68
105, 39, 39, 23.6, 23.6, 68, 68
106, 13, 13, 23.5, 23.5, 68, 68
107, 38, 38, 23.6355, 23.6355, 68, 68
108, 18, 18, 23.5833, 23.5833, 68, 68
