5000,0.000806199,0.179688,28.3828,
6000,0.0325165,0.210938,30.2813,
7000,0.000669372,0.289062,33.6484,
8000,0.000542398,0.328125,35.3281,
9000,0.000293064,0.351562,36.8516,
10000,0.0604958,0.335938,36.7344,
11000,0.0631945,0.351562,37.5703,
12000,0.0625464,0.398438,39.4688,
13000,0.00037372,0.4375,40.1484,
14000,0.00179407,0.445312,40.1016,
15000,0.00148317,0.429688,39.6875,
16000,0.0015746,0.335938,35.5078,
17000,0.000782231,0.179688,29.9609,
18000,0.000468789,0.195312,30.5,
19000,6.50052e-05,0.25,32.7656,
20000,5.80118e-06,0.328125,35.7969,
21000,0.0341725,0.40625,38.2344,
22000,0.00046593,0.476562,41.2188,
23000,0.000252367,0.484375,41.2969,
24000,0.00073767,0.398438,37.7656,
25000,0.000414513,0.3125,34.2656,
26000,0.0336171,0.289062,34.6172,
27000,0.0337192,0.273438,34.3203,
28000,0.000644513,0.257812,33.8906,
29000,0.0328152,0.25,33.1797,
30000,1.89545e-05,0.226562,31.1016,
31000,0.000655312,0.242188,31.5391,
32000,1.3176e-05,0.28125,33.4219,
