1, -19, 1320, -19, 1320, 0, 1320
2, -16, 1464, -17.5, 1392, 0, 1464
3, -15, 1826, -16.6667, 1536.67, 0, 1826
4, -10, 2108, -15, 1679.5, 0, 2108
5, -19, 1265, -15.8, 1596.6, 0, 2108
6, -17, 1727, -16, 1618.33, 0, 2108
7, -16, 1459, -16, 1595.57, 0, 2108
8, -11, 2033, -15.375, 1650.25, 0, 2108
9, -13, 1910, -15.1111, 1679.11, 0, 2108
10, -8, 2342, -14.4, 1745.4, 0, 2342
11, -17, 1239, -14.6364, 1699.36, 0, 2342
12, -20, 1026, -15.0833, 1643.25, 0, 2342
13, -12, 1715, -14.8462, 1648.77, 0, 2342
14, -16, 1637, -14.9286, 1647.93, 0, 2342
15, -14, 1789, -14.8667, 1657.33, 0, 2342
16, -14, 1731, -14.8125, 1661.94, 0, 2342
17, -8, 2466, -14.4118, 1709.24, 0, 2466
18, -16, 2138, -14.5, 1733.06, 0, 2466
19, -16, 1584, -14.5789, 1725.21, 0, 2466
20, -14, 1893, -14.55, 1733.6, 0, 2466
21, -17, 1557, -14.6667, 1725.19, 0, 2466
22, -10, 2224, -14.4545, 1747.86, 0, 2466
23, -13, 1878, -14.3913, 1753.52, 0, 2466
24, -10, 2316, -14.2083, 1776.96, 0, 2466
25, -14, 1893, -14.2, 1781.6, 0, 2466
26, -16, 2043, -14.2692, 1791.65, 0, 2466
27, -18, 1751, -14.4074, 1790.15, 0, 2466
28, -14, 1889, -14.3929, 1793.68, 0, 2466
29, -8, 2462, -14.1724, 1816.72, 0, 2466
30, -18, 1688, -14.3, 1812.43, 0, 2466
31, -7, 2324, -14.0645, 1828.94, 0, 2466
32, -13, 1753, -14.0312, 1826.56, 0, 2466
33, -17, 1579, -14.1212, 1819.06, 0, 2466
34, -7, 2600, -13.9118, 1842.03, 0, 2600
35, -6, 2787, -13.6857, 1869.03, 0, 2787
36, -11, 2120, -13.6111, 1876, 0, 2787
37, -8, 2361, -13.4595, 1889.11, 0, 2787
38, -11, 2083, -13.3947, 1894.21, 0, 2787
39, -9, 2233, -13.2821, 1902.9, 0, 2787
40, -4, 2576, -13.05, 1919.72, 0, 2787
41, -14, 1991, -13.0732, 1921.46, 0, 2787
42, -17, 1575, -13.1667, 1913.21, 0, 2787
43, -19, 1359, -13.3023, 1900.33, 0, 2787
44, -2, 3034, -13.0455, 1926.09, 0, 3034
45, -8, 2278, -12.9333, 1933.91, 0, 3034
46, -14, 1602, -12.9565, 1926.7, 0, 3034
47, -6, 2402, -12.8085, 1936.81, 0, 3034
48, -13, 1912, -12.8125, 1936.29, 0, 3034
49, -14, 1783, -12.8367, 1933.16, 0, 3034
50, 3, 2701, -12.52, 1948.52, 3, 3034
51, -5, 2594, -12.3725, 1961.18, 3, 3034
52, -15, 1781, -12.4231, 1957.71, 3, 3034
53, -1, 2912, -12.2075, 1975.72, 3, 3034
54, -8, 2391, -12.1296, 1983.41, 3, 3034
55, -8, 2241, -12.0545, 1988.09, 3, 3034
56, -6, 2760, -11.9464, 2001.87, 3, 3034
57, -8, 2329, -11.8772, 2007.61, 3, 3034
58, -1, 3157, -11.6897, 2027.43, 3, 3157
59, -9, 2471, -11.6441, 2034.95, 3, 3157
60, 3, 2569, -11.4, 2043.85, 3, 3157
61, -9, 2419, -11.3607, 2050, 3, 3157
